,Unnamed: 0,word_lex_0,word_form_0,word_gramm_0,word_lex_1,word_form_1,word_gramm_1,used
15931,15931,еще,еще,ADV,успешно,успешнее,"ADV,comp",False
15932,15932,максимально,максимально,ADV,близко,близко,ADV,False
15933,15933,очень,очень,ADV,мудрый,мудрый,"A,m,nom,plen,sg",False
15934,15934,очень,очень,ADV,незаметно,незаметно,ADV,False
15935,15935,почти,почти,ADV,непосредственно,непосредственно,ADV,False
15936,15936,слишком,слишком,ADV,достаточно,достаточно,ADV,False
15937,15937,удивительно,удивительно,ADV,красиво,красиво,ADV,False
15938,15938,ужасно,ужасно,ADV,смешно,смешно,ADV,False
15939,15939,весьма,весьма,ADV,вежливо,вежливо,ADV,False
15940,15940,весьма,весьма,ADV,холодно,холодно,ADV,False
15941,15941,примерно,примерно,ADV,также,также,ADV,False
15942,15942,совсем,совсем,ADV,по-летнему,по-летнему,ADV,False
15943,15943,уже,уже,ADV,невольно,невольно,ADV,False
15944,15944,чрезвычайно,чрезвычайно,ADV,близко,близко,ADV,False
15945,15945,крайне,крайне,ADV,неприятный,неприятная,"A,f,nom,plen,sg",False
15946,15946,сравнительно,сравнительно,ADV,часто,часто,ADV,False
15947,15947,весьма,весьма,ADV,далекий,далекие,"A,nom,pl,plen",False
15948,15948,весьма,весьма,ADV,положительно,положительно,ADV,False
15949,15949,весьма,весьма,ADV,трудный,трудное,"A,n,nom,plen,sg",False
15950,15950,вполне,вполне,ADV,грамотно,грамотно,ADV,False
15951,15951,всецело,всецело,ADV,поглотить,поглощенный,"V,m,nom,partcp,pass,pf,plen,praet,sg,tran",False
15952,15952,глубоко,глубоко,ADV,троить,тронутый,"V,m,nom,partcp,pass,pf,plen,praet,sg,tran",False
15953,15953,довольно,довольно,ADV,настойчиво,настойчиво,ADV,False
15954,15954,довольно,довольно,ADV,остро,остро,ADV,False
15955,15955,довольно,довольно,ADV,поверхностно,поверхностно,ADV,False
15956,15956,еще,еще,ADV,горко,горше,"ADV,comp",False
15957,15957,еще,еще,ADV,неизвестный,неизвестные,"A,nom,pl,plen",False
15958,15958,еще,еще,ADV,особенно,особенно,ADV,False
15959,15959,еще,еще,ADV,отдельный,отдельные,"A,nom,pl,plen",False
15960,15960,еще,еще,ADV,строо,строже,"ADV,comp",False
15961,15961,значительно,значительно,ADV,сложно,сложнее,"ADV,comp",False
15962,15962,очень,очень,ADV,зорко,зорко,ADV,False
15963,15963,слишком,слишком,ADV,мрачно,мрачно,ADV,False
15964,15964,слишком,слишком,ADV,спокойно,спокойно,ADV,False
15965,15965,совершенно,совершенно,ADV,невозможный,невозможное,"A,n,nom,plen,sg",False
15966,15966,совершенно,совершенно,ADV,чистый,чистая,"A,f,nom,plen,sg",False
15967,15967,тоже,тоже,ADV,весьма,весьма,ADV,False
15968,15968,тоже,тоже,ADV,вместе,вместе,ADV,False
15969,15969,трагически,трагически,ADV,погибнуть,погибший,"V,act,intr,m,nom,partcp,pf,plen,praet,sg",False
15970,15970,уже,уже,ADV,настойчиво,настойчиво,ADV,False
15971,15971,уже,уже,ADV,опытный,опытный,"A,m,nom,plen,sg",False
15972,15972,чисто,чисто,ADV,практический,практические,"A,nom,pl,plen",False
15973,15973,чуть,чуть,ADV,удивленно,удивленно,ADV,False
15974,15974,весьма,весьма,ADV,почтительно,почтительно,ADV,False
15975,15975,весьма,весьма,ADV,прозрачно,прозрачно,ADV,False
15976,15976,весьма,весьма,ADV,прохладно,прохладно,ADV,False
15977,15977,вовсе,вовсе,ADV,некстати,некстати,ADV,False
15978,15978,гладко,гладко,ADV,зачесать,зачесанные,"V,nom,partcp,pass,pf,pl,plen,praet,tran",False
15979,15979,глубоко,глубоко,ADV,оскорбить,оскорбленный,"V,m,nom,partcp,pass,pf,plen,praet,sg,tran",False
15980,15980,довольно,довольно,ADV,интенсивно,интенсивно,ADV,False
15981,15981,еще,еще,ADV,лучше,лучше,"ADV,comp",False
15982,15982,еще,еще,ADV,примерно,примерно,ADV,False
15983,15983,коротко,коротко,ADV,подстричь,подстриженные,"V,nom,partcp,pass,pf,pl,plen,praet,tran",False
15984,15984,необыкновенно,необыкновенно,ADV,ярко,ярко,ADV,False
15985,15985,неразрывно,неразрывно,ADV,связать,связанная,"V,f,nom,partcp,pass,pf,plen,praet,sg,tran",False
15986,15986,особенно,особенно,ADV,крупный,крупные,"A,nom,pl,plen",False
15987,15987,относительно,относительно,ADV,новый,новая,"A,f,nom,plen,sg",False
15988,15988,очень,очень,ADV,беспокойно,беспокойно,ADV,False
15989,15989,очень,очень,ADV,пышно,пышно,ADV,False
15990,15990,очень,очень,ADV,туманно,туманно,ADV,False
15991,15991,почти,почти,ADV,невероятный,невероятное,"A,n,nom,plen,sg",False
15992,15992,слишком,слишком,ADV,крупный,крупная,"A,f,nom,plen,sg",False
15993,15993,тепло,тепло,ADV,одеть,одетый,"V,m,nom,partcp,pass,pf,plen,praet,sg,tran",False
15994,15994,уже,уже,ADV,автоматически,автоматически,ADV,False
15995,15995,уже,уже,ADV,специально,специально,ADV,False
15996,15996,действительно,действительно,ADV,сильно,сильно,ADV,False
15997,15997,довольно,довольно,ADV,густой,густой,"A,m,nom,plen,sg",False
15998,15998,еще,еще,ADV,интересный,интересный,"A,m,nom,plen,sg",False
15999,15999,опрятно,опрятно,ADV,одеть,одетый,"V,m,nom,partcp,pass,pf,plen,praet,sg,tran",False
16000,16000,очень,очень,ADV,мощно,мощно,ADV,False
16001,16001,очень,очень,ADV,четкий,четкие,"A,nom,pl,plen",False
16002,16002,чрезвычайно,чрезвычайно,ADV,скромно,скромно,ADV,False
16003,16003,широко,широко,ADV,распахнуть,распахнутые,"V,nom,partcp,pass,pf,pl,plen,praet,tran",False
16004,16004,еще,еще,ADV,долгий,долгая,"A,f,nom,plen,sg",False
16005,16005,крепко,крепко,ADV,сложить,сложенный,"V,m,nom,partcp,pass,pf,plen,praet,sg,tran",False
16006,16006,особенно,особенно,ADV,явно,явно,ADV,False
16007,16007,чрезвычайно,чрезвычайно,ADV,резко,резко,ADV,False
16008,16008,прямо,прямо,ADV,наоборот,наоборот,ADV,False
16009,16009,совсем,совсем,ADV,весенний,весенний,"A,m,nom,plen,sg",False
16010,16010,умственно,умственно,ADV,отсталый,отсталый,"A,m,nom,plen,sg",False
16011,16011,вновь,вновь,ADV,открыться,открывшиеся,"V,act,intr,nom,partcp,pf,pl,plen,praet",False
16012,16012,сильно,сильно,ADV,склеротизовать,склеротизованный,"V,m,nom,partcp,pass,pf,plen,praet,sg,tran",False
16013,16013,весьма,весьма,ADV,выразительно,выразительно,ADV,False
16014,16014,весьма,весьма,ADV,неодобрительно,неодобрительно,ADV,False
16015,16015,весьма,весьма,ADV,нужный,нужное,"A,n,nom,plen,sg",False
16016,16016,весьма,весьма,ADV,похожий,похожий,"A,m,nom,plen,sg",False
16017,16017,весьма,весьма,ADV,простой,простое,"A,n,nom,plen,sg",False
16018,16018,гораздо,гораздо,ADV,крепко,крепче,"ADV,comp",False
16019,16019,довольно,довольно,ADV,дружелюбно,дружелюбно,ADV,False
16020,16020,довольно,довольно,ADV,миловидный,миловидная,"A,f,nom,plen,sg",False
16021,16021,довольно,довольно,ADV,наивно,наивно,ADV,False
16022,16022,довольно,довольно,ADV,скромный,скромный,"A,m,nom,plen,sg",False
16023,16023,довольно,довольно,ADV,туманно,туманно,ADV,False
16024,16024,достаточно,достаточно,ADV,жесткий,жесткий,"A,m,nom,plen,sg",False
16025,16025,достаточно,достаточно,ADV,откровенно,откровенно,ADV,False
16026,16026,еще,еще,ADV,вовремя,вовремя,ADV,False
16027,16027,еще,еще,ADV,особо,особо,ADV,False
16028,16028,еще,еще,ADV,холодный,холодная,"A,f,nom,plen,sg",False
16029,16029,максимально,максимально,ADV,точно,точно,ADV,False
16030,16030,невероятно,невероятно,ADV,долго,долго,ADV,False
